date,username,to,retweets,text,mentions,permalink,is Noise,clean text,text length,is null,pos_count,neg_count,related?,sentiment,system_count,services_count,reason,Date_Time
2014-04-07 18:38:20,999__s,Not given,0,#الراجحي_أسوء_بنك_في_السعودية والغريب أن أغلب الناس لهم حسابات فيه وبعضهم بحجة شرعيته أكثر من غيره !!,Not given,https://twitter.com/999__s/status/453240374119890944,not noise,الراجحياسوءبنكفيالسعوديه والغريب ان اغلب الناس لهم حسابات فيه وبعضهم بحجه شرعيته اكثر من غيره,94,not null,0,1,related,negative,0,0,else,2014-04-07 18:38:20
2014-04-07 18:26:38,BadooryAf,Not given,0,#الراجحي_أسوء_بنك_في_السعودية من زمان,Not given,https://twitter.com/BadooryAf/status/453237428279836672,not noise,الراجحياسوءبنكفيالسعوديه من زمان,32,not null,0,1,related,negative,0,0,else,2014-04-07 18:26:38
2014-04-07 18:21:49,nayf_almalki,Not given,0,#الراجحي_أسوء_بنك_في_السعودية منذو مبطي :),Not given,https://twitter.com/nayf_almalki/status/453236218776809472,not noise,الراجحياسوءبنكفيالسعوديه منذو مبطي,35,not null,0,1,related,negative,0,0,else,2014-04-07 18:21:49
2014-04-07 18:15:03,almadi5,Not given,0,#الراجحي_أسوء_بنك_في_السعودية أحسن مافيه كثرة صرافاته ، لتسديدالفواتير وقبل سنتين سوى فيني مقلب,Not given,https://twitter.com/almadi5/status/453234515071492096,not noise,الراجحياسوءبنكفيالسعوديه احسن مافيه كثره صرافاته لتسديدالفواتير وقبل سنتين سوي فيني مقلب,88,not null,0,1,related,negative,0,0,else,2014-04-07 18:15:03
2014-04-07 17:59:12,rsheed3,Not given,0,@altuwaim_s نعم صحيح والبنك استغلالي إلى ابعد درجة ليت الناس تقاطعة وتتوجه للبدائل الأخرى الشرعية #الراجحي_أسوء_بنك_في_السعودية,@altuwaim_s,https://twitter.com/rsheed3/status/453230525789253632,not noise,نعم صحيح والبنك استغلالي الي ابعد درجه ليت الناس تقاطعه وتوجه لبدائل الاخري الشرعيه الراجحياسوءبنكفيالسعوديه,109,not null,0,1,related,negative,0,0,else,2014-04-07 17:59:12
2014-04-07 17:49:27,BushraAMs,Not given,0,#الراجحي_أسوء_بنك_في_السعودية ايوا لانهم دايماً يمرمطو ماما اذا جات تبغا تحول ولا تسوي اي شي,Not given,https://twitter.com/BushraAMs/status/453228073098678272,not noise,الراجحياسوءبنكفيالسعوديه ايوا لانهم دايماً يمرمطو ماما اذا جات تبغا تحول ولا تسوي اي شي,87,not null,0,1,related,negative,0,0,else,2014-04-07 17:49:27
2014-04-07 17:45:07,Mohammed_USA,Not given,1,#الراجحي_أسوء_بنك_في_السعودية تعرفت على كل مشرفي الهاتف المصرفي بسبب تحويلي كل ما أتصل للمشرف لان الموظف مايبي يسوي لي إخلاء طرف !,Not given,https://twitter.com/Mohammed_USA/status/453226980092432384,not noise,الراجحياسوءبنكفيالسعوديه تعرفت علي كل مشرفي الهاتف المصرفي بسب تحويلي كل ما اتصل لمشرف لان الموظف مايبي يسوي لي اخلاء طرف,122,not null,0,1,related,negative,1,1,else,2014-04-07 17:45:07
2014-04-07 17:36:32,Bbb21120,Not given,0,#الراجحي_أسوء_بنك_في_السعودية كل البنوك عندنا سيئه بس تختلف درجة السوء من بنك لأخر لكن يظل الراجحي في المرتبةبعد الأخيره في السوء #السعودية,Not given,https://twitter.com/Bbb21120/status/453224819782594560,not noise,الراجحياسوءبنكفيالسعوديه كل البنوك عندنا سيئه بس تختلف درجه السوء من بنك لاخر لكن يظل الراجحي في المرتبهبعد الاخيره في السوء السعوديه,133,not null,0,2,related,negative,0,0,else,2014-04-07 17:36:32
2014-04-07 16:40:49,Hais1210,Not given,0,اكثر بنك ماشي سوقه لان راعيه مطوع والناس تعرف قصته ويلعبون على عواطف الناس بدعوى البنك الاسلامي #الراجحي_أسوء_بنك_في_السعودية,Not given,https://twitter.com/Hais1210/status/453210799713312768,not noise,اكثر بنك ماشي سوقه لان راعيه مطوع والناس تعرف قصته ويلعبون علي عواطف الناس بدعوي البنك الاسلامي الراجحياسوءبنكفيالسعوديه,120,not null,0,1,related,negative,0,0,else,2014-04-07 16:40:49
2014-04-07 16:31:27,iii3bdullah,Not given,1,#الراجحي_أسوء_بنك_في_السعودية ومع ذلك اكثر بنك مستحوذ على فلوس الشعب,Not given,https://twitter.com/iii3bdullah/status/453208440190812160,not noise,الراجحياسوءبنكفيالسعوديه ومع ذلك اكثر بنك مستحوذ علي فلوس الشعب,63,not null,0,1,related,negative,0,0,else,2014-04-07 16:31:27
2014-04-07 16:26:56,i3bdr7man,Not given,2,#الراجحي_أسوء_بنك_في_السعودية عزيزي عميل الراجحي انت سمحت له يكون اسوء بنك لانك مازلت عميل عنده انفذ بجلدك البنوك واجد,Not given,https://twitter.com/i3bdr7man/status/453207306663374848,not noise,الراجحياسوءبنكفيالسعوديه عزيزي عميل الراجحي انت سمحت له يكون اسوء بنك لانك مازلت عميل عنده انفذ بجلدك البنوك واجد,113,not null,0,1,related,negative,0,0,else,2014-04-07 16:26:56
2014-04-07 16:19:27,mohbk13,Not given,0,#الراجحي_أسوء_بنك_في_السعودية إذا الراجحي أسوأ بنك وش نقول عن بنك الرياض التعيس !,Not given,https://twitter.com/mohbk13/status/453205424087769088,not noise,الراجحياسوءبنكفيالسعوديه اذا الراجحي اسوا بنك وش نقول عن بنك الرياض التعيس,75,not null,0,1,related,negative,0,0,else,2014-04-07 16:19:27
2014-04-07 16:10:18,iSalm4n,Not given,0,#الراجحي_أسوء_بنك_في_السعودية مؤسس البنك يقول انه يقدر يعيش بألف ريال شهرياً و انه يصرف ١٦ ريال فقط يومياً .. و ينصح الناس بالقناعة,Not given,https://twitter.com/iSalm4n/status/453203121196781569,not noise,الراجحياسوءبنكفيالسعوديه مؤس البنك يقول انه يقدر يعيش بالف ريال شهرياً و انه يصرف ١٦ ريال فقط يومياً و ينصح الناس بالقناعه,122,not null,0,1,related,neutral,0,0,else,2014-04-07 16:10:18
2014-04-07 15:53:27,imsaleh_,Not given,1,#الراجحي_أسوء_بنك_في_السعودية ما فيه شي جديد !,Not given,https://twitter.com/imsaleh_/status/453198877433556992,not noise,الراجحياسوءبنكفيالسعوديه ما فيه شي جديد,40,not null,0,1,related,positive,0,0,else,2014-04-07 15:53:27
2014-04-07 15:51:19,aaq24,Not given,2,#الراجحي_أسوء_بنك_في_السعودية ياناس اسلامي اسلامي يعني كل شحمه وسلك #ملعوب_علينا,Not given,https://twitter.com/aaq24/status/453198342907256833,not noise,الراجحياسوءبنكفيالسعوديه ياناس اسلامي اسلامي يعني كل شحمه وسلك ملعوبعلينا,73,not null,0,1,related,negative,0,0,else,2014-04-07 15:51:19
2014-04-07 15:48:16,ia7meed_,Not given,1,#الراجحي_أسوء_بنك_في_السعودية اصلاً حرام تسميونه بنك .. يا رجال خلها ع ربك,Not given,https://twitter.com/ia7meed_/status/453197572900159488,not noise,الراجحياسوءبنكفيالسعوديه اصلاً حرام تسميونه بنك يا رجال خلها ع ربك,66,not null,0,1,related,negative,0,0,else,2014-04-07 15:48:16
2014-04-07 15:46:09,Tarql3,Not given,0,#الراجحي_أسوء_بنك_في_السعودية الشعب ماهو مستفيد الا من القروض والراجحي ماقصر :(,Not given,https://twitter.com/Tarql3/status/453197041951592448,not noise,الراجحياسوءبنكفيالسعوديه الشعب ماهو مستفيد الا من القروض والراجحي ماقصر,72,not null,0,1,related,negative,0,0,else,2014-04-07 15:46:09
2014-04-07 15:45:23,buthinhalsalhi,Not given,0,أنا أشهد #الراجحي_أسوء_بنك_في_السعودية,Not given,https://twitter.com/buthinhalsalhi/status/453196849965711360,not noise,انا اشهد الراجحياسوءبنكفيالسعوديه,33,not null,0,1,related,negative,0,0,else,2014-04-07 15:45:23
2014-04-07 15:45:12,waleedalsubie,Not given,0,#الراجحي_أسوء_بنك_في_السعودية مصرف الراجحي احسن السيئ,Not given,https://twitter.com/waleedalsubie/status/453196802532339712,not noise,الراجحياسوءبنكفيالسعوديه مصرف الراجحي احسن السيئ,48,not null,0,2,related,negative,0,0,else,2014-04-07 15:45:12
2014-04-07 15:43:25,ahmedebnabd,Not given,1,الراجحي احسن بنك خدماته جيدة مشكلته زحمة #الراجحي_أسوء_بنك_في_السعودية,Not given,https://twitter.com/ahmedebnabd/status/453196352525434881,not noise,الراجحي احسن بنك خدماته جيده مشكلته زحمه الراجحياسوءبنكفيالسعوديه,65,not null,0,1,related,neutral,0,0,else,2014-04-07 15:43:25
2014-04-07 15:26:01,aref14021,Not given,0,و هل في ذلك شك !!!!! #الراجحي_أسوء_بنك_في_السعودية,Not given,https://twitter.com/aref14021/status/453191977035923457,not noise,و هل في ذلك شك الراجحياسوءبنكفيالسعوديه,39,not null,0,1,related,negative,0,0,else,2014-04-07 15:26:01
2014-04-07 15:24:58,3bdullahAlrajhi,Not given,0,#الراجحي_أسوء_بنك_في_السعودية !! بلشنا بالشعب العظيم كلش مايعجبه شي !,Not given,https://twitter.com/3bdullahAlrajhi/status/453191711603556352,not noise,الراجحياسوءبنكفيالسعوديه بلشنا بالشعب العظيم كلش مايعجبه شي,60,not null,0,1,related,negative,0,0,else,2014-04-07 15:24:58
2014-04-07 14:48:39,Ab_di4,Not given,0,#الراجحي_أسوء_بنك_في_السعودية نعم الأسوء,Not given,https://twitter.com/Ab_di4/status/453182573636628480,not noise,الراجحياسوءبنكفيالسعوديه نعم الاسوء,35,not null,0,1,related,negative,0,0,else,2014-04-07 14:48:39
2014-04-07 14:47:03,raw_103,Not given,0,وكل ما جينا نطلع بدل فاقد نقعد أسابيع بس علشان أطلع بطاقة و لا تشتغل بعد أسبوعين..؟!! #الراجحي_أسوء_بنك_في_السعودية,Not given,https://twitter.com/raw_103/status/453182170019135488,not noise,وكل ما جينا نطلع بدل فاقد نقعد اسابيع بس علشان اطلع بطاقه و لا تشتغل بعد اسبوعين الراجحياسوءبنكفيالسعوديه,105,not null,0,1,related,negative,0,0,else,2014-04-07 14:47:03
2014-04-07 14:39:33,abdulh_alharbi,Not given,0,اعتقد انهم كلهم يتنافسون ع السوء ولكن الراجحي رقم واحد بالمنافسه #الراجحي_أسوء_بنك_في_السعودية,Not given,https://twitter.com/abdulh_alharbi/status/453180280183222272,not noise,اعتقد انهم كلهم يتنافسون ع السوء ولكن الراجحي رقم واحد بالمنافسه الراجحياسوءبنكفيالسعوديه,89,not null,0,1,related,negative,0,0,else,2014-04-07 14:39:33
2014-04-07 14:37:01,M3sh3al,Not given,0,#الراجحي_أسوء_بنك_في_السعودية الراجحي لم يهتم بموظفيه وانعكس ذلك على العميل,Not given,https://twitter.com/M3sh3al/status/453179644607758336,not noise,الراجحياسوءبنكفيالسعوديه الراجحي لم يهتم بموظفيه وانعكس ذلك علي العميل,70,not null,0,1,related,negative,0,0,else,2014-04-07 14:37:01
2014-04-07 14:36:21,abunjmh,Not given,0,#الراجحي_أسوء_بنك_في_السعودية لو بس يتغاضون عن سمه يكونون احسن بنك &lt;&lt;&lt;&lt;&lt; عندوه امل,Not given,https://twitter.com/abunjmh/status/453179476281942017,not noise,الراجحياسوءبنكفيالسعوديه لو بس يتغاضون عن سمه يكونون احسن بنك ltltltltlt عندوه امل,82,not null,0,1,related,negative,0,0,else,2014-04-07 14:36:21
2014-04-07 14:34:33,BinWaayal,Not given,0,توكم تدرون إن #الراجحي_أسوء_بنك_في_السعودية?,Not given,https://twitter.com/BinWaayal/status/453179023565524992,not noise,توكم تدرون ان الراجحياسوءبنكفيالسعوديه,38,not null,0,1,related,negative,0,0,else,2014-04-07 14:34:33
